,object_id,taxonomy,name
10636,19998,event,Marriage
10638,20001,event,Interview
10643,20008,event,Announcement
10645,20016,event,Music Performance
10646,20016,event,TV Appearance
10650,20017,event,Music Performance
10651,20017,event,TV Appearance
10657,20043,event,Music Performance
10658,20043,event,TV Appearance
10664,20051,event,Hired
10675,20052,event,TV Appearance
10681,20058,event,Single Release
10683,20059,event,Announcement
10684,20060,event,Death
10687,20063,event,Gives Talk
10696,20076,event,TV Appearance
10703,20087,event,Music Performance
10704,20087,event,TV Appearance
10721,20125,event,Death
10722,20125,event,Death Count
10731,20132,event,Film Appearance
10745,20143,event,Announcement
10748,20144,event,Gives Talk
10751,20147,event,Resignation
10753,20148,event,Announcement
10756,20152,event,Gives Talk
10760,20158,event,Announcement
10763,20160,event,Gives Talk
10771,20173,event,Music Performance
10772,20173,event,TV Appearance
10780,20180,event,Birth
10795,20221,event,Other Awards
10809,20247,event,TV Appearance
10814,20249,event,Music Performance
10815,20249,event,TV Appearance
10819,20251,event,TV Appearance
10826,20259,event,Music Performance
10827,20259,event,TV Appearance
10843,20277,event,Music Performance
10844,20277,event,TV Appearance
10853,20301,event,Music Performance
10854,20301,event,TV Appearance
10859,20304,event,Music Performance
10860,20304,event,TV Appearance
10864,20306,event,Music Performance
10865,20306,event,TV Appearance
10869,20317,event,TV Appearance
10873,20333,event,TV Appearance
10883,20343,event,TV Appearance
10887,20345,event,TV Appearance
10892,20350,event,TV Appearance
10893,20350,event,Skit
10897,20352,event,TV Appearance
10901,20354,event,TV Appearance
10910,20378,event,Announcement
10917,20379,event,Skit
10923,20385,event,TV Appearance
10924,20385,event,Skit
10927,20386,event,Skit
10935,20388,event,Skit
10941,20390,event,Music Performance
10942,20390,event,TV Appearance
10946,20395,event,TV Appearance
10947,20395,event,Skit
10955,20408,event,Terror Incident
10962,20424,event,Film Appearance
10964,20430,event,Film Appearance
10966,20431,event,Film Appearance
10968,20438,event,Film Appearance
10970,20443,event,Announcement
10972,20446,event,Film Appearance
10974,20449,event,Film Appearance
10976,20451,event,Film Appearance
10982,20475,event,Oscar
10985,20477,event,Grammy
10988,20478,event,Death
10996,20482,event,Single Release
11000,20486,event,Makes Statement
11007,20495,event,Film Appearance
11014,20509,event,Donation
11019,20513,event,Oscar
11022,20518,event,Skit
11025,20519,event,Oscar
11027,20521,event,Oscar
11030,20522,event,Skit
11035,20529,event,Skit
11038,20535,event,Book
11041,20537,event,Interview
11044,20541,event,Interview
11047,20549,event,Birth
11066,20567,event,Interview
11071,20572,event,Skit
11093,20597,event,Skit
11101,20606,event,Marriage
11107,20612,event,Sentence
11108,20612,event,Jail
11118,20641,event,Interview
11121,20643,event,Single Release
11128,20648,event,Single Release
11132,20660,event,Skit
11135,20662,event,Skit
11138,20663,event,Birth
11144,20670,event,Skit
11147,20671,event,Skit
11150,20673,event,Skit
11155,20677,event,Music Performance
11156,20677,event,TV Appearance
11159,20678,event,Music Performance
11160,20678,event,TV Appearance
11163,20679,event,Music Performance
11164,20679,event,TV Appearance
11167,20680,event,Music Performance
11168,20680,event,TV Appearance
11171,20682,event,Music Performance
11172,20682,event,TV Appearance
11175,20683,event,Music Performance
11176,20683,event,TV Appearance
11180,20685,event,Interview
11184,20687,event,Interview
11207,20714,event,Interview
11212,20722,event,Music Performance
11213,20722,event,TV Appearance
11217,20724,event,Interview
11220,20725,event,Music Performance
11221,20725,event,TV Appearance
11225,20726,event,Interview
11228,20727,event,Music Performance
11229,20727,event,TV Appearance
11232,20728,event,Music Performance
11233,20728,event,TV Appearance
11237,20729,event,Interview
11241,20730,event,Interview
11245,20731,event,Interview
11249,20732,event,Interview
11253,20734,event,Interview
11256,20735,event,Marriage
11262,20743,event,Interview
11266,20744,event,Interview
11270,20746,event,Interview
11274,20755,event,Interview
11287,20780,event,Magazine Cover
11290,20783,event,Single Release
11294,20787,event,Music Performance
11295,20787,event,TV Appearance
11303,20800,event,Music Performance
11304,20800,event,TV Appearance
11307,20801,event,Music Performance
11308,20801,event,TV Appearance
11311,20802,event,Music Performance
11312,20802,event,TV Appearance
11316,20805,event,Interview
11362,20888,event,Skit
11364,20890,event,Single Release
11367,20898,event,Single Release
11369,20919,event,Single Release
11376,20929,event,Single Release
11395,20958,event,Music Performance
11396,20958,event,TV Appearance
11399,20960,event,Music Performance
11400,20960,event,TV Appearance
11403,20963,event,Music Performance
11404,20963,event,TV Appearance
11408,20965,event,Interview
11412,20967,event,Interview
11416,20972,event,Interview
11420,20974,event,Interview
11425,20982,event,Interview
11431,20985,event,Interview
11435,20990,event,Interview
11437,20992,event,Birth
11441,20999,event,Interview
11445,21001,event,Interview
11470,21039,event,Music Performance
11471,21039,event,TV Appearance
11476,21041,event,Interview
11479,21042,event,Music Performance
11480,21042,event,TV Appearance
11483,21043,event,Music Performance
11484,21043,event,TV Appearance
11487,21044,event,Music Performance
11488,21044,event,TV Appearance
11492,21045,event,Music Performance
11493,21045,event,TV Appearance
11500,21066,event,Interview
11506,21068,event,Interview
11510,21070,event,Interview
11531,21103,event,Music Performance
11532,21103,event,TV Appearance
11540,21116,event,Music Performance
11541,21116,event,TV Appearance
11546,21120,event,Music Performance
11547,21120,event,TV Appearance
11558,21191,event,Skit
11562,21239,event,Film Appearance
11567,21266,event,Marriage
11570,21278,event,Birth
11576,21295,event,Marriage
11648,21456,event,Music Performance
11649,21456,event,TV Appearance
11658,21485,event,Music Performance
11659,21485,event,TV Appearance
11668,21497,event,Music Performance
11669,21497,event,TV Appearance
11673,21502,event,Music Performance
11674,21502,event,TV Appearance
11679,21512,event,Music Performance
11680,21512,event,TV Appearance
11697,21618,event,Music Performance
11698,21618,event,TV Appearance
11713,21647,event,Birth
11721,21661,event,TV Appearance
11724,21664,event,Oscar
11733,21677,event,Interview
11740,21687,event,Interview
11748,21699,event,Skit
11769,21747,event,Music Performance
11770,21747,event,TV Appearance
11803,21858,event,Arrest
11813,21871,event,Birth
11814,21871,event,Death
11816,21872,event,Death
11820,21876,event,Interview
11827,21885,event,Pregnancy
11830,21888,event,Judgement
11833,21892,event,Announcement
11858,21999,event,Skit
11862,22003,event,Announcement
11865,22009,event,Film Appearance
11873,22030,event,Cameo/Guest Appearance
11876,22039,event,Music Performance
11877,22039,event,TV Appearance
11882,22059,event,Skit
11893,22074,event,Music Performance
11894,22074,event,TV Appearance
11898,22091,event,Oscar
11901,22112,event,Pregnancy
11905,22124,event,Interview
11909,22140,event,Product Release
11911,22142,event,Interview
11914,22149,event,Music Performance
11915,22149,event,TV Appearance
11918,22155,event,Product Release
11923,22158,event,Skit
11932,22178,event,Skit
11945,22200,event,Fired
11956,22227,event,Marriage
11960,22232,event,Music Performance
11961,22232,event,TV Appearance
11963,22235,event,Interview
11971,22247,event,Music Performance
11972,22247,event,TV Appearance
11977,22261,event,Skit
11980,22265,event,Skit
11986,22269,event,Hired
11988,22272,event,Hired
11990,22277,event,Announcement
11996,22308,event,Birth
12074,22427,event,Music Performance
12075,22427,event,TV Appearance
12078,22431,event,Music Performance
12079,22431,event,TV Appearance
12082,22435,event,Music Performance
12083,22435,event,TV Appearance
12086,22438,event,Hired
12089,22440,event,Announcement
12093,22444,event,Hired
12094,22444,event,Announcement
12097,22456,event,Music Performance
12098,22456,event,TV Appearance
12100,22457,event,Fired
12103,22461,event,Music Performance
12104,22461,event,TV Appearance
12107,22464,event,Announcement
12114,22506,event,Birth
12120,22518,event,Marriage
12134,22598,event,Interview
12136,22666,event,Fired
12139,22678,event,Quits Job
12141,22730,event,Interview
12145,22761,event,Interview
12155,22783,event,Injury
12157,22785,event,Death
12163,22807,event,Announcement
12165,22825,event,Birth
12167,22838,event,Announcement
12184,22876,event,Oscar
12190,22905,event,Interview
12194,22910,event,Interview
12198,22915,event,Interview
12202,22933,event,Interview
12206,22936,event,Interview
12211,22944,event,Skit
12214,22947,event,Skit
12221,22951,event,Skit
12224,22956,event,Skit
12231,22961,event,Skit
12234,22965,event,Skit
12241,22973,event,Skit
12258,22999,event,Skit
12264,23008,event,Film Appearance
12267,23012,event,Film Appearance
12270,23015,event,Film Appearance
12273,23018,event,Film Appearance
12280,23025,event,Film Appearance
12282,23031,event,Film Appearance
12286,23035,event,Interview
12288,23042,event,Film Appearance
12293,23048,event,Film Appearance
12297,23050,event,Interview
12301,23087,event,Announcement
12305,23091,event,Breakup
12318,23114,event,Skit
12322,23115,event,Film Appearance
12323,23115,event,Announcement
12329,23121,event,Skit
12332,23124,event,Skit
12335,23128,event,Skit
12345,23147,event,Announcement
12367,23268,event,Marriage
12376,23287,event,Makes Statement
12378,23292,event,Death
12381,23298,event,Film Appearance
12391,23324,event,Makes Statement
12396,23328,event,Death
12411,23360,event,Film Appearance
12413,23375,event,Emmy
12431,23407,event,TV Appearance
12454,23438,event,Announcement
12479,23510,event,Death
12494,23550,event,Marriage
12504,23578,event,Film Appearance
12523,23715,event,Film Appearance
12525,23741,event,Film Appearance
12529,23775,event,Music Performance
12530,23775,event,TV Appearance
12534,23792,event,TV Appearance
12537,23796,event,Music Performance
12538,23796,event,TV Appearance
12540,23798,event,Interview
12542,23800,event,TV Appearance
12545,23807,event,Music Performance
12546,23807,event,TV Appearance
12549,23808,event,Music Performance
12550,23808,event,TV Appearance
12553,23810,event,Book
12555,23811,event,Film Appearance
12558,23818,event,Announcement
12561,23821,event,Music Performance
12562,23821,event,TV Appearance
12567,23824,event,Music Performance
12568,23824,event,TV Appearance
12571,23828,event,Music Performance
12572,23828,event,TV Appearance
12576,23836,event,Music Performance
12577,23836,event,TV Appearance
12579,23837,event,Music Performance
12580,23837,event,TV Appearance
12583,23846,event,Terror Incident
12586,23847,event,Music Performance
12587,23847,event,TV Appearance
12589,23848,event,Oscar
12595,23869,event,Music Performance
12596,23869,event,TV Appearance
12597,23874,event,Announcement
12602,23878,event,TV Appearance
12606,23884,event,Interview
12609,23886,event,Wins Sport Event
12617,23895,event,Wins Sport Event
12620,23899,event,Music Performance
12621,23899,event,TV Appearance
12626,23907,event,Hired
12627,23907,event,Announcement
12629,23909,event,Music Performance
12630,23909,event,TV Appearance
12633,23912,event,Wins Sport Event
12636,23919,event,Music Performance
12637,23919,event,TV Appearance
12641,23926,event,Music Performance
12642,23926,event,TV Appearance
12645,23933,event,Music Performance
12646,23933,event,TV Appearance
12650,23939,event,Music Performance
12651,23939,event,TV Appearance
12653,23942,event,Music Performance
12654,23942,event,TV Appearance
12656,23950,event,Music Performance
12657,23950,event,TV Appearance
12662,23953,event,Music Performance
12663,23953,event,TV Appearance
12668,23959,event,Music Performance
12669,23959,event,TV Appearance
12671,23962,event,Birth
12674,23966,event,Music Performance
12675,23966,event,TV Appearance
12680,23970,event,Music Performance
12682,23974,event,Music Performance
12683,23974,event,TV Appearance
12685,23975,event,Oscar
12687,23979,event,Grammy
12690,23980,event,Music Performance
12691,23980,event,TV Appearance
12694,23990,event,Marriage
12704,24004,event,Music Performance
12705,24004,event,TV Appearance
12708,24010,event,Birth
12711,24012,event,Music Performance
12712,24012,event,TV Appearance
12716,24017,event,Music Performance
12717,24017,event,TV Appearance
12722,24022,event,Marriage
12739,24049,event,Magazine Cover
12742,24062,event,Music Performance
12743,24062,event,TV Appearance
12746,24070,event,Music Performance
12747,24070,event,TV Appearance
12749,24131,event,Music Performance
12750,24131,event,TV Appearance
12754,24141,event,Music Performance
12755,24141,event,TV Appearance
12757,24152,event,Music Performance
12758,24152,event,TV Appearance
12760,24162,event,Music Performance
12761,24162,event,TV Appearance
12763,24168,event,Music Performance
12764,24168,event,TV Appearance
12766,24172,event,Music Performance
12767,24172,event,TV Appearance
12769,24175,event,Music Performance
12770,24175,event,TV Appearance
12772,24179,event,Music Performance
12773,24179,event,TV Appearance
12776,24182,event,Music Performance
12777,24182,event,TV Appearance
12779,24186,event,Music Performance
12780,24186,event,TV Appearance
12782,24190,event,Music Performance
12783,24190,event,TV Appearance
12785,24193,event,Music Performance
12786,24193,event,TV Appearance
12788,24203,event,Music Performance
12789,24203,event,TV Appearance
12791,24206,event,Music Performance
12792,24206,event,TV Appearance
12794,24209,event,Music Performance
12795,24209,event,TV Appearance
12797,24212,event,Music Performance
12798,24212,event,TV Appearance
12799,24216,event,Announcement
12801,24219,event,Music Performance
12802,24219,event,TV Appearance
12804,24222,event,Music Performance
12805,24222,event,TV Appearance
12808,24225,event,Music Performance
12809,24225,event,TV Appearance
12811,24228,event,Music Performance
12812,24228,event,TV Appearance
12819,24231,event,Music Performance
12820,24231,event,TV Appearance
12822,24234,event,Music Performance
12823,24234,event,TV Appearance
12825,24237,event,Music Performance
12826,24237,event,TV Appearance
12832,24241,event,Music Performance
12833,24241,event,TV Appearance
12834,24246,event,Announcement
12838,24252,event,Music Performance
12839,24252,event,TV Appearance
12841,24255,event,Music Performance
12842,24255,event,TV Appearance
